;Date and time (UTC);Air Temperature (ºC);Market Price (EUR);Total electricity consumption (Wh);Pmpp FranceWatts panel (Wh)
10966;2017-02-28 11:00:00+00:00;5.115333333333333;30.62;31371.416666666664;12.3935
10967;2017-02-28 11:30:00+00:00;5.867999999999999;30.62;31051.58333333333;67.25116666666666
10968;2017-02-28 12:00:00+00:00;7.0473333333333334;30.72;29941.166666666664;100.19458333333333
10969;2017-02-28 12:30:00+00:00;6.8806666666666665;30.72;30162.583333333332;84.10808333333333
10970;2017-02-28 13:00:00+00:00;7.562;30.73;29709.916666666664;44.39116666666666
10971;2017-02-28 13:30:00+00:00;6.957000000000001;30.73;29649.583333333332;36.866
10972;2017-02-28 14:00:00+00:00;7.439333333333334;30.85;27405.416666666664;47.95741666666666
10973;2017-02-28 14:30:00+00:00;8.15;30.85;26085.416666666668;69.84049999999999
10974;2017-02-28 15:00:00+00:00;8.449666666666667;31.12;27989.0;44.622416666666666
10975;2017-02-28 15:30:00+00:00;8.159666666666668;31.12;23658.0;48.40975
10976;2017-02-28 16:00:00+00:00;7.202333333333333;32.48;25964.749999999996;11.35825
10977;2017-02-28 16:30:00+00:00;6.820333333333334;32.48;25825.499999999996;12.184083333333332
10978;2017-02-28 17:00:00+00:00;6.397333333333333;32.72;24118.166666666668;0.0
10979;2017-02-28 17:30:00+00:00;6.080666666666667;32.72;25329.583333333336;0.0
10980;2017-02-28 18:00:00+00:00;5.743333333333332;32.16;20122.916666666668;0.0
10981;2017-02-28 18:30:00+00:00;5.69;32.16;21135.0;0.0
10982;2017-02-28 19:00:00+00:00;5.702000000000001;31.14;20405.916666666664;0.0
10983;2017-02-28 19:30:00+00:00;5.903666666666666;31.14;13150.0;0.0
10984;2017-02-28 20:00:00+00:00;5.748333333333332;30.86;12895.916666666666;0.0
10985;2017-02-28 20:30:00+00:00;5.219666666666668;30.86;13080.583333333332;0.0
10986;2017-02-28 21:00:00+00:00;4.66;30.39;13644.083333333332;0.0
10987;2017-02-28 21:30:00+00:00;4.664000000000001;30.39;13031.083333333332;0.0
10988;2017-02-28 22:00:00+00:00;5.278333333333333;29.44;12956.083333333332;0.0
10989;2017-02-28 22:30:00+00:00;5.383666666666667;29.44;12775.916666666666;0.0
10990;2017-02-28 23:00:00+00:00;5.333333333333333;16.69;12936.916666666668;0.0
10991;2017-02-28 23:30:00+00:00;5.400333333333333;16.69;13071.416666666666;0.0
10992;2017-03-01 00:00:00+00:00;5.405333333333334;27.2;12931.583333333332;0.0
10993;2017-03-01 00:30:00+00:00;5.278666666666667;27.2;13401.916666666666;0.0
10994;2017-03-01 01:00:00+00:00;5.387;26.38;14836.416666666664;0.0
10995;2017-03-01 01:30:00+00:00;5.501;26.38;13658.416666666668;0.0
10996;2017-03-01 02:00:00+00:00;5.5569999999999995;25.52;13365.83333333333;0.0
10997;2017-03-01 02:30:00+00:00;5.493333333333333;25.52;14149.916666666666;0.0
10998;2017-03-01 03:00:00+00:00;5.567999999999999;28.65;13476.833333333334;0.0
10999;2017-03-01 03:30:00+00:00;5.630333333333334;28.65;17239.416666666668;0.0
11000;2017-03-01 04:00:00+00:00;5.581333333333333;29.98;16833.749999999996;0.0
11001;2017-03-01 04:30:00+00:00;5.471;29.98;17314.333333333332;0.0
11002;2017-03-01 05:00:00+00:00;5.655;30.89;38083.58333333333;0.0
11003;2017-03-01 05:30:00+00:00;5.959;30.89;33192.5;0.0
11004;2017-03-01 06:00:00+00:00;6.107666666666667;32.04;29648.249999999996;0.0605
11005;2017-03-01 06:30:00+00:00;5.9799999999999995;32.04;28907.416666666664;1.1534166666666665
11006;2017-03-01 07:00:00+00:00;5.868333333333333;32.74;27164.749999999996;4.3445833333333335
11007;2017-03-01 07:30:00+00:00;6.106000000000001;32.74;33816.166666666664;6.846416666666666
11008;2017-03-01 08:00:00+00:00;6.386333333333333;32.71;34302.58333333333;9.025666666666666
11009;2017-03-01 08:30:00+00:00;6.381333333333334;32.71;37129.416666666664;4.882
11010;2017-03-01 09:00:00+00:00;6.535666666666667;32.4;36045.5;11.387
11011;2017-03-01 09:30:00+00:00;7.109666666666667;32.4;34979.33333333333;20.106416666666668
11012;2017-03-01 10:00:00+00:00;7.400666666666666;32.2;36007.66666666667;11.504166666666665
11013;2017-03-01 10:30:00+00:00;7.164000000000001;32.2;33510.916666666664;16.883416666666665
11014;2017-03-01 11:00:00+00:00;6.835;31.22;32330.833333333332;12.864166666666666
11015;2017-03-01 11:30:00+00:00;6.675999999999999;31.22;33178.08333333333;13.275666666666664
11016;2017-03-01 12:00:00+00:00;6.640000000000001;30.74;34986.83333333333;8.870916666666666
11017;2017-03-01 12:30:00+00:00;6.699666666666666;30.74;33683.49999999999;8.643333333333333
11018;2017-03-01 13:00:00+00:00;7.027;30.83;32844.5;4.884666666666666
11019;2017-03-01 13:30:00+00:00;7.7250000000000005;30.83;29985.583333333332;4.716416666666666
11020;2017-03-01 14:00:00+00:00;8.413333333333334;31.5;28673.416666666664;6.175833333333333
11021;2017-03-01 14:30:00+00:00;8.975999999999999;31.5;29295.833333333332;5.323833333333334
11022;2017-03-01 15:00:00+00:00;9.666333333333334;32.03;27272.41666666667;6.5755
11023;2017-03-01 15:30:00+00:00;10.31;32.03;26586.166666666668;3.711583333333333
11024;2017-03-01 16:00:00+00:00;10.674333333333335;32.48;26700.916666666664;1.9776666666666667
11025;2017-03-01 16:30:00+00:00;10.829;32.48;25692.5;1.2354999999999998
11026;2017-03-01 17:00:00+00:00;10.935333333333332;33.78;26732.333333333336;0.0
11027;2017-03-01 17:30:00+00:00;10.921999999999999;33.78;21191.25;0.0
11028;2017-03-01 18:00:00+00:00;10.368666666666666;32.4;22185.5;0.0
11029;2017-03-01 18:30:00+00:00;10.515333333333333;32.4;20971.41666666666;0.0
11030;2017-03-01 19:00:00+00:00;10.406333333333334;32.13;21003.75;0.0
11031;2017-03-01 19:30:00+00:00;10.363333333333332;32.13;14374.083333333332;0.0
11032;2017-03-01 20:00:00+00:00;9.876;31.68;13940.583333333332;0.0
11033;2017-03-01 20:30:00+00:00;9.523;31.68;13606.166666666666;0.0
11034;2017-03-01 21:00:00+00:00;8.947333333333333;31.61;13176.75;0.0
11035;2017-03-01 21:30:00+00:00;8.623666666666667;31.61;13273.749999999998;0.0
11036;2017-03-01 22:00:00+00:00;8.276666666666666;29.7;13509.166666666666;0.0
11037;2017-03-01 22:30:00+00:00;8.249666666666666;29.7;13216.583333333334;0.0
11038;2017-03-01 23:00:00+00:00;8.082;29.73;13547.5;0.0
11039;2017-03-01 23:30:00+00:00;7.8196666666666665;29.73;15174.416666666666;0.0
11040;2017-03-02 00:00:00+00:00;7.6290000000000004;29.49;12858.833333333332;0.0
11041;2017-03-02 00:30:00+00:00;7.569;29.49;12893.416666666666;0.0
11042;2017-03-02 01:00:00+00:00;7.521999999999999;26.33;12332.166666666666;0.0
11043;2017-03-02 01:30:00+00:00;7.266000000000001;26.33;12604.166666666666;0.0
11044;2017-03-02 02:00:00+00:00;6.889666666666667;26.55;13553.833333333334;0.0
11045;2017-03-02 02:30:00+00:00;6.535333333333333;26.55;13862.333333333332;0.0
11046;2017-03-02 03:00:00+00:00;6.031333333333333;28.28;13026.083333333332;0.0
11047;2017-03-02 03:30:00+00:00;5.529;28.28;14031.333333333332;0.0
11048;2017-03-02 04:00:00+00:00;5.2683333333333335;29.63;15406.75;0.0
11049;2017-03-02 04:30:00+00:00;5.058666666666666;29.63;15835.666666666664;0.0
11050;2017-03-02 05:00:00+00:00;4.8406666666666665;31.04;34783.833333333336;0.0
11051;2017-03-02 05:30:00+00:00;4.791666666666667;31.04;31089.5;0.0
11052;2017-03-02 06:00:00+00:00;4.648333333333333;33.57;29907.833333333332;0.11133333333333333
11053;2017-03-02 06:30:00+00:00;4.644333333333333;33.57;28225.333333333332;1.94525
11054;2017-03-02 07:00:00+00:00;4.867333333333334;34.19;31636.749999999996;5.794333333333333
11055;2017-03-02 07:30:00+00:00;5.316;34.19;31129.33333333333;16.961833333333335
11056;2017-03-02 08:00:00+00:00;6.139;32.66;32120.250000000004;39.296499999999995
11057;2017-03-02 08:30:00+00:00;6.722;32.66;36211.916666666664;53.770333333333326
11058;2017-03-02 09:00:00+00:00;7.507666666666666;32.41;36542.583333333336;65.26091666666667
11059;2017-03-02 09:30:00+00:00;8.514666666666667;32.41;32247.833333333332;70.43366666666667
11060;2017-03-02 10:00:00+00:00;9.005333333333333;32.24;30644.08333333333;88.83149999999999
11061;2017-03-02 10:30:00+00:00;9.595666666666668;32.24;28823.916666666664;96.26474999999999
11062;2017-03-02 11:00:00+00:00;10.048666666666666;32.04;26683.916666666664;92.7165
11063;2017-03-02 11:30:00+00:00;10.329666666666666;32.04;23165.583333333332;91.32208333333334
11064;2017-03-02 12:00:00+00:00;10.814666666666668;31.7;23679.666666666664;87.88983333333333
11065;2017-03-02 12:30:00+00:00;10.926666666666668;31.7;25915.0;82.65549999999999
11066;2017-03-02 13:00:00+00:00;11.004000000000003;31.18;23702.416666666664;65.93891666666666
11067;2017-03-02 13:30:00+00:00;10.895333333333333;31.18;24672.833333333332;66.21633333333334
11068;2017-03-02 14:00:00+00:00;11.338000000000001;31.07;23770.83333333333;79.42749999999998
11069;2017-03-02 14:30:00+00:00;11.171333333333335;31.07;23541.0;63.92333333333332
11070;2017-03-02 15:00:00+00:00;10.935333333333332;27.72;20464.916666666668;43.863
11071;2017-03-02 15:30:00+00:00;10.696333333333333;27.72;21947.25;30.112
11072;2017-03-02 16:00:00+00:00;10.289;32.17;21298.25;20.14691666666667
11073;2017-03-02 16:30:00+00:00;9.864666666666666;32.17;21138.0;8.45125
11074;2017-03-02 17:00:00+00:00;9.341666666666667;35.8;21339.666666666668;0.0
11075;2017-03-02 17:30:00+00:00;8.942666666666668;35.8;17531.583333333332;0.0
11076;2017-03-02 18:00:00+00:00;8.496;32.02;18696.416666666664;0.0
11077;2017-03-02 18:30:00+00:00;8.077666666666667;32.02;19477.583333333336;0.0
11078;2017-03-02 19:00:00+00:00;7.711333333333333;31.18;15850.916666666664;0.0
11079;2017-03-02 19:30:00+00:00;7.442;31.18;13213.25;0.0
11080;2017-03-02 20:00:00+00:00;7.321666666666666;30.47;12796.749999999998;0.0
11081;2017-03-02 20:30:00+00:00;7.277333333333334;30.47;12305.083333333334;0.0
11082;2017-03-02 21:00:00+00:00;7.038;29.25;11600.083333333332;0.0
11083;2017-03-02 21:30:00+00:00;6.800666666666667;29.25;11671.0;0.0
11084;2017-03-02 22:00:00+00:00;6.769000000000001;25.07;11638.33333333333;0.0
11085;2017-03-02 22:30:00+00:00;6.2010000000000005;25.07;11682.0;0.0
11086;2017-03-02 23:00:00+00:00;6.041333333333333;27.02;11803.916666666666;0.0
11087;2017-03-02 23:30:00+00:00;6.186333333333333;27.02;12051.166666666668;0.0
11088;2017-03-03 00:00:00+00:00;5.960000000000001;26.47;12009.5;0.0
11089;2017-03-03 00:30:00+00:00;6.107;26.47;12166.333333333332;0.0
11090;2017-03-03 01:00:00+00:00;5.868333333333333;26.03;12303.5;0.0
11091;2017-03-03 01:30:00+00:00;5.959;26.03;12427.583333333332;0.0
11092;2017-03-03 02:00:00+00:00;5.937;28.13;12312.333333333332;0.0
11093;2017-03-03 02:30:00+00:00;5.860666666666667;28.13;12460.833333333332;0.0
11094;2017-03-03 03:00:00+00:00;5.965000000000001;29.92;12387.833333333334;0.0
11095;2017-03-03 03:30:00+00:00;5.959333333333333;29.92;14616.166666666666;0.0
11096;2017-03-03 04:00:00+00:00;5.959;30.79;15112.916666666666;0.0
11097;2017-03-03 04:30:00+00:00;6.064;30.79;15586.583333333332;0.0
11098;2017-03-03 05:00:00+00:00;6.154333333333334;31.72;30624.833333333332;0.0
11099;2017-03-03 05:30:00+00:00;6.117;31.72;28784.833333333332;0.0
11100;2017-03-03 06:00:00+00:00;6.0569999999999995;32.33;28946.5;0.0
11101;2017-03-03 06:30:00+00:00;6.239;32.33;27231.83333333333;0.7902499999999999
11102;2017-03-03 07:00:00+00:00;6.488333333333332;32.55;23745.416666666664;3.373333333333333
11103;2017-03-03 07:30:00+00:00;6.666999999999999;32.55;28386.583333333336;8.254999999999999
11104;2017-03-03 08:00:00+00:00;6.982333333333333;32.42;31976.416666666668;10.315083333333334
11105;2017-03-03 08:30:00+00:00;7.400666666666667;32.42;31463.75;13.75525
11106;2017-03-03 09:00:00+00:00;8.042;32.19;29909.666666666664;18.805
11107;2017-03-03 09:30:00+00:00;8.794333333333332;32.19;30819.916666666668;21.5345
11108;2017-03-03 10:00:00+00:00;9.49;31.96;26208.666666666664;25.11633333333333
11109;2017-03-03 10:30:00+00:00;10.483;31.96;25489.749999999996;25.066499999999998
11110;2017-03-03 11:00:00+00:00;11.386999999999999;31.8;23953.25;45.13633333333333
11111;2017-03-03 11:30:00+00:00;12.010333333333335;31.8;23848.249999999996;44.8795
11112;2017-03-03 12:00:00+00:00;12.499;31.58;21661.666666666664;40.55533333333333
11113;2017-03-03 12:30:00+00:00;13.104333333333331;31.58;22269.999999999996;39.928416666666664
11114;2017-03-03 13:00:00+00:00;13.629666666666667;31.5;22536.25;33.73375
11115;2017-03-03 13:30:00+00:00;13.863999999999999;31.5;22414.166666666664;29.165333333333333
11116;2017-03-03 14:00:00+00:00;14.161666666666667;30.81;22158.333333333332;27.693666666666665
11117;2017-03-03 14:30:00+00:00;14.156333333333334;30.81;20499.499999999996;25.429333333333332
11118;2017-03-03 15:00:00+00:00;14.294666666666666;17.88;19873.0;21.704583333333332
11119;2017-03-03 15:30:00+00:00;14.331333333333333;17.88;19161.416666666668;15.302333333333332
11120;2017-03-03 16:00:00+00:00;14.297666666666666;38.85;18733.0;8.038583333333333
11121;2017-03-03 16:30:00+00:00;14.152999999999999;38.85;18113.5;4.52975
11122;2017-03-03 17:00:00+00:00;13.839666666666668;42.18;16379.75;0.0
11123;2017-03-03 17:30:00+00:00;13.552666666666667;42.18;14623.416666666664;0.0
11124;2017-03-03 18:00:00+00:00;13.408333333333333;32.83;12974.416666666666;0.0
11125;2017-03-03 18:30:00+00:00;13.262666666666666;32.83;14805.916666666664;0.0
11126;2017-03-03 19:00:00+00:00;13.159999999999998;31.98;11290.333333333332;0.0
11127;2017-03-03 19:30:00+00:00;13.037333333333335;31.98;10211.833333333334;0.0
11128;2017-03-03 20:00:00+00:00;12.993000000000002;31.73;10621.166666666668;0.0
11129;2017-03-03 20:30:00+00:00;13.040666666666667;31.73;10900.333333333332;0.0
11130;2017-03-03 21:00:00+00:00;12.874333333333333;31.33;11179.416666666666;0.0
11131;2017-03-03 21:30:00+00:00;12.744333333333335;31.33;10314.833333333334;0.0
11132;2017-03-03 22:00:00+00:00;12.387999999999998;30.87;10365.5;0.0
11133;2017-03-03 22:30:00+00:00;12.117666666666667;30.87;10763.25;0.0
11134;2017-03-03 23:00:00+00:00;11.883666666666665;31.6;10721.416666666666;0.0
11135;2017-03-03 23:30:00+00:00;11.773333333333332;31.6;10666.666666666664;0.0
11136;2017-03-04 00:00:00+00:00;10.712333333333333;30.25;11090.333333333332;0.0
11137;2017-03-04 00:30:00+00:00;9.864333333333333;30.25;11164.166666666666;0.0
11138;2017-03-04 01:00:00+00:00;9.513666666666667;30.04;11148.0;0.0
11139;2017-03-04 01:30:00+00:00;9.481;30.04;11460.416666666666;0.0
11140;2017-03-04 02:00:00+00:00;9.249333333333333;28.44;11473.5;0.0
11141;2017-03-04 02:30:00+00:00;9.056666666666667;28.44;11428.583333333332;0.0
11142;2017-03-04 03:00:00+00:00;8.807333333333334;28.26;11634.916666666666;0.0
11143;2017-03-04 03:30:00+00:00;8.792666666666667;28.26;11968.583333333334;0.0
11144;2017-03-04 04:00:00+00:00;8.693666666666667;29.22;11702.416666666664;0.0
11145;2017-03-04 04:30:00+00:00;8.552;29.22;12480.416666666666;0.0
11146;2017-03-04 05:00:00+00:00;8.450333333333333;28.16;11811.25;0.0
11147;2017-03-04 05:30:00+00:00;8.369;28.16;11829.583333333332;0.0
11148;2017-03-04 06:00:00+00:00;8.244333333333335;29.86;13676.249999999996;0.0
11149;2017-03-04 06:30:00+00:00;8.158000000000001;29.86;13562.833333333334;0.09975
11150;2017-03-04 07:00:00+00:00;8.110666666666667;30.98;14612.416666666668;0.27141666666666664
11151;2017-03-04 07:30:00+00:00;8.048666666666666;30.98;14786.0;0.9634166666666666
11152;2017-03-04 08:00:00+00:00;8.050333333333334;31.46;13739.749999999998;2.80725
11153;2017-03-04 08:30:00+00:00;7.741666666666667;31.46;14088.249999999998;6.739166666666666
11154;2017-03-04 09:00:00+00:00;7.755333333333333;31.57;14305.666666666666;6.222083333333332
11155;2017-03-04 09:30:00+00:00;7.825666666666667;31.57;15047.75;8.421833333333334
11156;2017-03-04 10:00:00+00:00;7.957333333333334;31.15;16573.499999999996;13.334583333333333
11157;2017-03-04 10:30:00+00:00;8.046000000000001;31.15;17463.166666666664;9.000583333333333
11158;2017-03-04 11:00:00+00:00;8.052999999999999;30.91;15877.583333333332;8.124083333333331
11159;2017-03-04 11:30:00+00:00;8.141;30.91;15498.999999999998;8.581666666666667
11160;2017-03-04 12:00:00+00:00;8.074666666666667;30.68;17230.333333333332;7.372916666666667
11161;2017-03-04 12:30:00+00:00;7.469;30.68;15244.583333333332;5.680916666666667
11162;2017-03-04 13:00:00+00:00;7.527666666666666;30.11;16402.833333333332;8.897
11163;2017-03-04 13:30:00+00:00;7.325;30.11;16199.833333333332;5.296166666666665
11164;2017-03-04 14:00:00+00:00;7.174333333333333;27.91;15735.666666666666;5.008166666666667
11165;2017-03-04 14:30:00+00:00;7.332000000000001;27.91;15398.333333333334;11.140833333333333
11166;2017-03-04 15:00:00+00:00;7.4093333333333335;28.51;14135.749999999998;6.633833333333333
11167;2017-03-04 15:30:00+00:00;7.461333333333333;28.51;15712.833333333332;10.591249999999999
11168;2017-03-04 16:00:00+00:00;6.957333333333334;31.13;13861.5;4.285333333333333
11169;2017-03-04 16:30:00+00:00;6.589666666666667;31.13;15033.25;8.37575
11170;2017-03-04 17:00:00+00:00;6.669999999999999;31.66;14671.499999999998;0.0
11171;2017-03-04 17:30:00+00:00;6.782666666666667;31.66;14770.749999999996;0.0
11172;2017-03-04 18:00:00+00:00;6.6209999999999996;29.12;15463.583333333332;0.0
11173;2017-03-04 18:30:00+00:00;6.430000000000001;29.12;14408.833333333334;0.0
11174;2017-03-04 19:00:00+00:00;6.207333333333334;28.49;13926.75;0.0
11175;2017-03-04 19:30:00+00:00;6.108333333333333;28.49;14900.499999999996;0.0
11176;2017-03-04 20:00:00+00:00;6.136;22.14;14806.583333333332;0.0
11177;2017-03-04 20:30:00+00:00;6.243333333333333;22.14;16522.166666666664;0.0
11178;2017-03-04 21:00:00+00:00;6.304333333333332;23.34;16213.833333333332;0.0
11179;2017-03-04 21:30:00+00:00;6.248;23.34;13780.25;0.0
11180;2017-03-04 22:00:00+00:00;6.241;10.39;14987.083333333334;0.0
11181;2017-03-04 22:30:00+00:00;6.2620000000000005;10.39;13991.333333333334;0.0
11182;2017-03-04 23:00:00+00:00;6.073333333333333;21.11;13723.916666666664;0.0
11183;2017-03-04 23:30:00+00:00;5.892666666666666;21.11;18789.5;0.0
11184;2017-03-05 00:00:00+00:00;5.72;15.44;17726.666666666668;0.0
11185;2017-03-05 00:30:00+00:00;5.498666666666668;15.44;17817.83333333333;0.0
11186;2017-03-05 01:00:00+00:00;5.322666666666667;11.56;16014.75;0.0
11187;2017-03-05 01:30:00+00:00;5.1209999999999996;11.56;18967.75;0.0
11188;2017-03-05 02:00:00+00:00;4.939666666666667;10.6;15920.833333333332;0.0
11189;2017-03-05 02:30:00+00:00;4.732;10.6;17377.5;0.0
11190;2017-03-05 03:00:00+00:00;4.631666666666667;6.78;19754.5;0.0
11191;2017-03-05 03:30:00+00:00;4.371666666666666;6.78;18986.833333333332;0.0
11192;2017-03-05 04:00:00+00:00;4.135333333333333;3.02;22526.999999999996;0.0
11193;2017-03-05 04:30:00+00:00;3.905333333333333;3.02;19045.583333333332;0.0
11194;2017-03-05 05:00:00+00:00;3.765333333333333;9.83;20601.583333333336;0.0
11195;2017-03-05 05:30:00+00:00;3.8273333333333337;9.83;17874.25;0.0
11196;2017-03-05 06:00:00+00:00;3.9713333333333334;9.13;21323.0;0.18366666666666667
11197;2017-03-05 06:30:00+00:00;4.1976666666666675;9.13;21642.583333333332;1.0971666666666666
11198;2017-03-05 07:00:00+00:00;4.597666666666666;9.88;21900.666666666668;5.405666666666667
11199;2017-03-05 07:30:00+00:00;4.949333333333334;9.88;23359.0;5.185333333333334
11200;2017-03-05 08:00:00+00:00;4.866333333333333;11.32;22899.25;1.43125
11201;2017-03-05 08:30:00+00:00;4.545333333333333;11.32;21790.916666666664;3.911333333333333
11202;2017-03-05 09:00:00+00:00;4.623;9.97;21924.25;4.371583333333334
11203;2017-03-05 09:30:00+00:00;4.630333333333334;9.97;22842.5;2.0094999999999996
11204;2017-03-05 10:00:00+00:00;4.5776666666666666;10.0;20039.0;9.337
11205;2017-03-05 10:30:00+00:00;5.219;10.0;22836.083333333332;8.533833333333334
11206;2017-03-05 11:00:00+00:00;5.693666666666666;10.8;19984.833333333332;9.982833333333334
11207;2017-03-05 11:30:00+00:00;6.320666666666667;10.8;19218.083333333332;8.792416666666666
11208;2017-03-05 12:00:00+00:00;6.683333333333334;9.96;23403.416666666664;5.069583333333333
11209;2017-03-05 12:30:00+00:00;6.4866666666666655;9.96;22227.916666666664;10.01625
11210;2017-03-05 13:00:00+00:00;7.329000000000001;9.4;21574.666666666664;63.657250000000005
11211;2017-03-05 13:30:00+00:00;9.127666666666666;9.4;18375.666666666668;65.02916666666665
11212;2017-03-05 14:00:00+00:00;9.636333333333333;9.96;18117.83333333333;29.721083333333333
11213;2017-03-05 14:30:00+00:00;9.308666666666669;9.96;19141.583333333332;33.16291666666666
11214;2017-03-05 15:00:00+00:00;9.208666666666668;28.24;16906.583333333336;34.29533333333333
11215;2017-03-05 15:30:00+00:00;8.149333333333333;28.24;16592.083333333332;8.039083333333332
11216;2017-03-05 16:00:00+00:00;7.305;30.03;16160.5;14.747166666666667
11217;2017-03-05 16:30:00+00:00;7.114000000000001;30.03;17716.916666666664;11.666583333333332
11218;2017-03-05 17:00:00+00:00;7.444666666666667;33.69;17963.499999999996;0.0
11219;2017-03-05 17:30:00+00:00;7.686333333333334;33.69;15426.749999999998;0.0
11220;2017-03-05 18:00:00+00:00;7.623;34.29;16067.083333333332;0.0
11221;2017-03-05 18:30:00+00:00;7.653666666666667;34.29;16274.916666666668;0.0
11222;2017-03-05 19:00:00+00:00;7.3373333333333335;32.45;17941.916666666664;0.0
11223;2017-03-05 19:30:00+00:00;6.943666666666668;32.45;15220.166666666666;0.0
11224;2017-03-05 20:00:00+00:00;6.687666666666666;31.8;17642.416666666664;0.0
11225;2017-03-05 20:30:00+00:00;6.561666666666667;31.8;18462.5;0.0
11226;2017-03-05 21:00:00+00:00;6.563;31.3;24530.749999999996;0.0
11227;2017-03-05 21:30:00+00:00;6.822;31.3;15501.999999999998;0.0
11228;2017-03-05 22:00:00+00:00;6.927;30.66;18748.499999999996;0.0
11229;2017-03-05 22:30:00+00:00;7.114666666666666;30.66;19127.583333333332;0.0
11230;2017-03-05 23:00:00+00:00;7.077333333333335;30.4;19545.75;0.0
11231;2017-03-05 23:30:00+00:00;6.822333333333333;30.4;19329.416666666664;0.0
11232;2017-03-06 00:00:00+00:00;6.416999999999999;29.04;20922.5;0.0
11233;2017-03-06 00:30:00+00:00;6.198666666666665;29.04;16707.916666666664;0.0
11234;2017-03-06 01:00:00+00:00;6.135333333333334;27.99;20860.083333333332;0.0
11235;2017-03-06 01:30:00+00:00;6.0793333333333335;27.99;20041.25;0.0
11236;2017-03-06 02:00:00+00:00;6.133;25.35;19980.166666666664;0.0
11237;2017-03-06 02:30:00+00:00;6.0726666666666675;25.35;21370.416666666664;0.0
11238;2017-03-06 03:00:00+00:00;5.910666666666667;27.3;21654.583333333336;0.0
11239;2017-03-06 03:30:00+00:00;5.753;27.3;17204.166666666664;0.0
11240;2017-03-06 04:00:00+00:00;5.635666666666666;29.07;21934.0;0.0
11241;2017-03-06 04:30:00+00:00;5.593333333333333;29.07;21687.416666666664;0.0
11242;2017-03-06 05:00:00+00:00;5.575666666666668;34.87;43455.25;0.0
11243;2017-03-06 05:30:00+00:00;5.5489999999999995;34.87;38193.833333333336;0.0
11244;2017-03-06 06:00:00+00:00;5.494;35.87;38172.916666666664;0.02908333333333333
11245;2017-03-06 06:30:00+00:00;5.4976666666666665;35.87;35889.416666666664;0.5195833333333333
11246;2017-03-06 07:00:00+00:00;5.619;39.4;34668.166666666664;1.5365833333333332
11247;2017-03-06 07:30:00+00:00;5.779333333333334;39.4;36689.916666666664;1.1256666666666666
11248;2017-03-06 08:00:00+00:00;5.1690000000000005;38.04;38271.166666666664;2.0854999999999997
11249;2017-03-06 08:30:00+00:00;4.561333333333333;38.04;39436.75;2.432666666666666
11250;2017-03-06 09:00:00+00:00;4.3790000000000004;35.43;40042.58333333333;4.8672499999999985
11251;2017-03-06 09:30:00+00:00;4.354333333333333;35.43;38399.916666666664;2.5138333333333334
11252;2017-03-06 10:00:00+00:00;4.152333333333334;34.13;38037.83333333333;1.3900000000000001
11253;2017-03-06 10:30:00+00:00;3.277333333333333;34.13;41026.16666666666;2.8546666666666667
11254;2017-03-06 11:00:00+00:00;2.372666666666667;33.84;39908.58333333333;5.690083333333334
11255;2017-03-06 11:30:00+00:00;2.1823333333333332;33.84;37614.83333333333;17.003083333333333
11256;2017-03-06 12:00:00+00:00;3.3163333333333327;33.39;35171.25;24.294583333333332
11257;2017-03-06 12:30:00+00:00;4.139;33.39;37903.5;30.63341666666667
11258;2017-03-06 13:00:00+00:00;4.467666666666667;33.27;37021.0;14.550666666666665
11259;2017-03-06 13:30:00+00:00;4.553666666666667;33.27;38890.83333333333;8.496083333333333
11260;2017-03-06 14:00:00+00:00;4.752;32.92;34941.25;10.838249999999999
11261;2017-03-06 14:30:00+00:00;5.026000000000001;32.92;34576.75;8.781749999999999
11262;2017-03-06 15:00:00+00:00;5.533333333333334;32.81;31342.33333333333;12.5425
11263;2017-03-06 15:30:00+00:00;5.808;32.81;34205.58333333333;8.821749999999998
11264;2017-03-06 16:00:00+00:00;5.915666666666667;33.82;29917.749999999996;7.236583333333334
11265;2017-03-06 16:30:00+00:00;5.9959999999999996;33.82;31620.25;6.13375
11266;2017-03-06 17:00:00+00:00;6.063;34.09;27188.666666666664;0.0
11267;2017-03-06 17:30:00+00:00;6.027666666666668;34.09;30583.666666666664;0.0
11268;2017-03-06 18:00:00+00:00;5.848333333333334;33.79;26241.583333333336;0.0
11269;2017-03-06 18:30:00+00:00;5.580333333333333;33.79;26072.083333333332;0.0
11270;2017-03-06 19:00:00+00:00;5.475666666666666;32.76;25357.333333333332;0.0
11271;2017-03-06 19:30:00+00:00;5.361999999999999;32.76;13784.5;0.0
11272;2017-03-06 20:00:00+00:00;5.069999999999999;32.38;13894.916666666666;0.0
11273;2017-03-06 20:30:00+00:00;4.9879999999999995;32.38;12925.416666666664;0.0
11274;2017-03-06 21:00:00+00:00;5.045333333333333;31.79;12970.75;0.0
11275;2017-03-06 21:30:00+00:00;5.017333333333333;31.79;13133.166666666668;0.0
11276;2017-03-06 22:00:00+00:00;5.001333333333334;31.16;13157.166666666666;0.0
11277;2017-03-06 22:30:00+00:00;5.016666666666667;31.16;12591.249999999998;0.0
11278;2017-03-06 23:00:00+00:00;5.167;31.07;14226.499999999998;0.0
11279;2017-03-06 23:30:00+00:00;5.088333333333334;31.07;13825.166666666664;0.0
11280;2017-03-07 00:00:00+00:00;5.101666666666667;30.01;12656.999999999998;0.0
